"ID","reference_area","date","HPIndex","HPIndex_trend_1600","HPIndex_cycle_1600","HPIndex_cycle_1600"
"2324","GB","United Kingdom",1988-04-01,49.77,49.2818447464417,TRUE,0.48815525355834
"2325","GB","United Kingdom",1988-07-01,55.87,50.1683758871872,TRUE,5.70162411281283
"2326","GB","United Kingdom",1988-10-01,58.67,50.9475051761917,TRUE,7.72249482380829
"2327","GB","United Kingdom",1989-01-01,59.33,51.6027335418508,TRUE,7.72726645814919
"2328","GB","United Kingdom",1989-04-01,60.11,52.122388471825,TRUE,7.98761152817495
"2329","GB","United Kingdom",1989-07-01,61.79,52.4996269953115,TRUE,9.29037300468853
"2330","GB","United Kingdom",1989-10-01,59.64,52.7325983987121,TRUE,6.90740160128787
"2331","GB","United Kingdom",1990-01-01,57.71,52.8252584515568,TRUE,4.88474154844316
"2332","GB","United Kingdom",1990-04-01,55.49,52.7858800493765,TRUE,2.70411995062349
"2333","GB","United Kingdom",1990-07-01,55.66,52.6257890511695,TRUE,3.03421094883045
"2334","GB","United Kingdom",1990-10-01,53.78,52.3580013909039,TRUE,1.42199860909615
"2335","GB","United Kingdom",1991-01-01,52.85,51.99742938439,TRUE,0.852570615609984
"2336","GB","United Kingdom",1991-04-01,50.39,51.5598740965696,TRUE,-1.16987409656959
"2337","GB","United Kingdom",1991-07-01,50.89,51.0616694490187,TRUE,-0.171669449018651
"2338","GB","United Kingdom",1991-10-01,49.93,50.5184181920031,TRUE,-0.588418192003054
"2339","GB","United Kingdom",1992-01-01,48.95,49.945615782383,TRUE,-0.995615782382963
"2340","GB","United Kingdom",1992-04-01,46.87,49.3583899156485,TRUE,-2.48838991564851
"2341","GB","United Kingdom",1992-07-01,47.11,48.7712460274259,TRUE,-1.6612460274259
"2342","GB","United Kingdom",1992-10-01,45.02,48.197134309644,TRUE,-3.177134309644
"2343","GB","United Kingdom",1993-01-01,45.23,47.6479666754646,TRUE,-2.41796667546462
"2344","GB","United Kingdom",1993-04-01,44.7,47.133669329106,TRUE,-2.433669329106
"2345","GB","United Kingdom",1993-07-01,45.57,46.6626572456142,TRUE,-1.09265724561421
"2346","GB","United Kingdom",1993-10-01,44.62,46.2418243567046,TRUE,-1.62182435670458
"2347","GB","United Kingdom",1994-01-01,45.05,45.877381683314,TRUE,-0.827381683314023
"2348","GB","United Kingdom",1994-04-01,44.99,45.5745266061564,TRUE,-0.584526606156381
"2349","GB","United Kingdom",1994-07-01,45.85,45.3379393923936,TRUE,0.512060607606401
"2350","GB","United Kingdom",1994-10-01,45.41,45.1719349800587,TRUE,0.238065019941281
"2351","GB","United Kingdom",1995-01-01,44.64,45.0811483450645,TRUE,-0.441148345064505
"2352","GB","United Kingdom",1995-04-01,44.5,45.0703632539611,TRUE,-0.570363253961133
"2353","GB","United Kingdom",1995-07-01,44.81,45.1440877555831,TRUE,-0.334087755583099
"2354","GB","United Kingdom",1995-10-01,43.95,45.3064734217313,TRUE,-1.35647342173127
"2355","GB","United Kingdom",1996-01-01,44.35,45.5614630193593,TRUE,-1.21146301935931
"2356","GB","United Kingdom",1996-04-01,43.94,45.9121515195321,TRUE,-1.97215151953214
"2357","GB","United Kingdom",1996-07-01,45.62,46.3608767289278,TRUE,-0.740876728927773
"2358","GB","United Kingdom",1996-10-01,46.11,46.9087438595243,TRUE,-0.798743859524279
"2359","GB","United Kingdom",1997-01-01,46.74,47.5563950753442,TRUE,-0.816395075344232
"2360","GB","United Kingdom",1997-04-01,47.24,48.3039733254983,TRUE,-1.06397332549828
"2361","GB","United Kingdom",1997-07-01,49.44,49.1511113121746,TRUE,0.288888687825391
"2362","GB","United Kingdom",1997-10-01,48.88,50.0967767542331,TRUE,-1.21677675423311
"2363","GB","United Kingdom",1998-01-01,50.2,51.1401179259635,TRUE,-0.940117925963534
"2364","GB","United Kingdom",1998-04-01,52.31,52.2795226161845,TRUE,0.0304773838155441
"2365","GB","United Kingdom",1998-07-01,54.61,53.5127910400103,TRUE,1.0972089599897
"2366","GB","United Kingdom",1998-10-01,54.01,54.8377424609208,TRUE,-0.827742460920831
"2367","GB","United Kingdom",1999-01-01,54.41,56.2528818979954,TRUE,-1.84288189799544
"2368","GB","United Kingdom",1999-04-01,56.12,57.7561970312758,TRUE,-1.63619703127576
"2369","GB","United Kingdom",1999-07-01,59.55,59.3445237396169,TRUE,0.205476260383122
"2370","GB","United Kingdom",1999-10-01,60.87,61.0136752787296,TRUE,-0.14367527872956
"2371","GB","United Kingdom",2000-01-01,62.62,62.7595933269872,TRUE,-0.13959332698721
"2372","GB","United Kingdom",2000-04-01,65.49,64.5781297657139,TRUE,0.91187023428607
"2373","GB","United Kingdom",2000-07-01,66.82,66.4650492304046,TRUE,0.354950769595433
"2374","GB","United Kingdom",2000-10-01,68.31,68.4166862754504,TRUE,-0.106686275450414
"2375","GB","United Kingdom",2001-01-01,68.39,70.4295972994737,TRUE,-2.03959729947373
"2376","GB","United Kingdom",2001-04-01,69.81,72.5002720221746,TRUE,-2.69027202217461
"2377","GB","United Kingdom",2001-07-01,72.27,74.623925414941,TRUE,-2.35392541494103
"2378","GB","United Kingdom",2001-10-01,70.78,76.7940910291471,TRUE,-6.01409102914707
"2379","GB","United Kingdom",2002-01-01,73.15,79.0028312127825,TRUE,-5.85283121278246
"2380","GB","United Kingdom",2002-04-01,78.44,81.2384495069438,TRUE,-2.79844950694375
"2381","GB","United Kingdom",2002-07-01,83.66,83.4855914332194,TRUE,0.174408566780571
"2382","GB","United Kingdom",2002-10-01,87.32,85.7271534822562,TRUE,1.59284651774377
"2383","GB","United Kingdom",2003-01-01,88.9,87.9461411500551,TRUE,0.953858849944908
"2384","GB","United Kingdom",2003-04-01,91.07,90.1265554616905,TRUE,0.94344453830945
"2385","GB","United Kingdom",2003-07-01,93.41,92.2529936040182,TRUE,1.15700639598175
"2386","GB","United Kingdom",2003-10-01,94.8,94.3106424167305,TRUE,0.489357583269538
"2387","GB","United Kingdom",2004-01-01,95.74,96.2854118685169,TRUE,-0.545411868516908
"2388","GB","United Kingdom",2004-04-01,100.6,98.1635177765568,TRUE,2.43648222344324
"2389","GB","United Kingdom",2004-07-01,105.01,99.9308350756114,TRUE,5.07916492438856
"2390","GB","United Kingdom",2004-10-01,104.98,101.574761501832,TRUE,3.40523849816829
"2391","GB","United Kingdom",2005-01-01,102.64,103.085869269447,TRUE,-0.445869269446504
"2392","GB","United Kingdom",2005-04-01,104.58,104.456858866746,TRUE,0.123141133253839
"2393","GB","United Kingdom",2005-07-01,106.6,105.680152113727,TRUE,0.919847886272862
"2394","GB","United Kingdom",2005-10-01,106.24,106.748247793594,TRUE,-0.508247793594492
"2395","GB","United Kingdom",2006-01-01,107.04,107.654219594482,TRUE,-0.614219594482265
"2396","GB","United Kingdom",2006-04-01,109.63,108.390823549653,TRUE,1.23917645034672
"2397","GB","United Kingdom",2006-07-01,112.31,108.950431805124,TRUE,3.35956819487606
"2398","GB","United Kingdom",2006-10-01,113.58,109.326190992192,TRUE,4.25380900780792
"2399","GB","United Kingdom",2007-01-01,115.05,109.513347472277,TRUE,5.53665252772259
"2400","GB","United Kingdom",2007-04-01,118.33,109.509806237429,TRUE,8.82019376257053
"2401","GB","United Kingdom",2007-07-01,121.73,109.316932687528,TRUE,12.4130673124721
"2402","GB","United Kingdom",2007-10-01,120.33,108.941604843553,TRUE,11.3883951564468
"2403","GB","United Kingdom",2008-01-01,116.59,108.398458893557,TRUE,8.19154110644308
"2404","GB","United Kingdom",2008-04-01,113.58,107.709248772563,TRUE,5.8707512274369
"2405","GB","United Kingdom",2008-07-01,107.77,106.900848128787,TRUE,0.869151871212821
"2406","GB","United Kingdom",2008-10-01,100.52,106.003799829962,TRUE,-5.483799829962
"2407","GB","United Kingdom",2009-01-01,95.72,105.04918996374,TRUE,-9.32918996373968
"2408","GB","United Kingdom",2009-04-01,95.96,104.064677242879,TRUE,-8.10467724287891
"2409","GB","United Kingdom",2009-07-01,99.02,103.072089636411,TRUE,-4.05208963641071
"2410","GB","United Kingdom",2009-10-01,100.25,102.08818969009,TRUE,-1.83818969008951
"2411","GB","United Kingdom",2010-01-01,99.83,101.127207393647,TRUE,-1.29720739364689
"2412","GB","United Kingdom",2010-04-01,100.35,100.202223868258,TRUE,0.147776131741779
"2413","GB","United Kingdom",2010-07-01,101.51,99.3255094804777,TRUE,2.18449051952226
"2414","GB","United Kingdom",2010-10-01,98.32,98.5094269569421,TRUE,-0.189426956942086
"2415","GB","United Kingdom",2011-01-01,95.15,97.7677043308625,TRUE,-2.61770433086245
"2416","GB","United Kingdom",2011-04-01,94.41,97.1139512436022,TRUE,-2.70395124360221
"2417","GB","United Kingdom",2011-07-01,94.94,96.5601412713177,TRUE,-1.62014127131775
"2418","GB","United Kingdom",2011-10-01,92.77,96.1165580206381,TRUE,-3.34655802063808
"2419","GB","United Kingdom",2012-01-01,91.53,95.7924725098982,TRUE,-4.26247250989817
"2420","GB","United Kingdom",2012-04-01,92.47,95.5950641586693,TRUE,-3.12506415866926
"2421","GB","United Kingdom",2012-07-01,93.25,95.5288483412046,TRUE,-2.27884834120458
"2422","GB","United Kingdom",2012-10-01,91.28,95.5963872666582,TRUE,-4.31638726665815
"2423","GB","United Kingdom",2013-01-01,90.29,95.7988188639705,TRUE,-5.50881886397052
"2424","GB","United Kingdom",2013-04-01,91.48,96.1345833200406,TRUE,-4.65458332004063
"2425","GB","United Kingdom",2013-07-01,93.4,96.5986778099773,TRUE,-3.19867780997731
"2426","GB","United Kingdom",2013-10-01,93.34,97.1831903943146,TRUE,-3.8431903943146
"2427","GB","United Kingdom",2014-01-01,94.45,97.8782099599553,TRUE,-3.42820995995528
"2428","GB","United Kingdom",2014-04-01,97.19,98.6714233998055,TRUE,-1.48142339980546
"2429","GB","United Kingdom",2014-07-01,100.26,99.5483749755464,TRUE,0.71162502445361
"2430","GB","United Kingdom",2014-10-01,100.39,100.493683059235,TRUE,-0.103683059234513
"2431","GB","United Kingdom",2015-01-01,100.8,101.492410788566,TRUE,-0.692410788566477
"2432","GB","United Kingdom",2015-04-01,102.33,102.529556499327,TRUE,-0.19955649932696
"2433","GB","United Kingdom",2015-07-01,105.62,103.589685770558,TRUE,2.03031422944218
"2434","GB","United Kingdom",2015-10-01,106.78,104.657239458489,TRUE,2.12276054151123
"2435","GB","United Kingdom",2016-01-01,108.48,105.717927365743,TRUE,2.76207263425705
"2436","GB","United Kingdom",2016-04-01,110.16,106.758786020282,TRUE,3.40121397971808
"2437","GB","United Kingdom",2016-07-01,111.94,107.768578245464,TRUE,4.17142175453627
"2438","GB","United Kingdom",2016-10-01,111.14,108.738192623384,TRUE,2.40180737661639
"2439","GB","United Kingdom",2017-01-01,110.89,109.661124874733,TRUE,1.22887512526655
"2440","GB","United Kingdom",2017-04-01,112.06,110.532371849816,TRUE,1.52762815018448
"2441","GB","United Kingdom",2017-07-01,113.99,111.347698445886,TRUE,2.64230155411445
"2442","GB","United Kingdom",2017-10-01,112.95,112.103824327793,TRUE,0.846175672207181
"2443","GB","United Kingdom",2018-01-01,112.55,112.799120598858,TRUE,-0.24912059885817
"2444","GB","United Kingdom",2018-04-01,112.82,113.432487222197,TRUE,-0.612487222197473
"2445","GB","United Kingdom",2018-07-01,114.31,114.002668460552,TRUE,0.307331539447659
"2446","GB","United Kingdom",2018-10-01,113.07,114.50802577215,TRUE,-1.43802577215044
"2447","GB","United Kingdom",2019-01-01,112.1,114.947112697432,TRUE,-2.84711269743165
"2448","GB","United Kingdom",2019-04-01,111.79,115.317584010728,TRUE,-3.52758401072832
"2449","GB","United Kingdom",2019-07-01,113.53,115.615315040937,TRUE,-2.08531504093689
"2450","GR","Greece",2006-01-01,112.01,115.833976376947,TRUE,-3.82397637694696
"2451","GR","Greece",2006-04-01,113.02,115.965935285748,TRUE,-2.94593528574775
"2452","GR","Greece",2006-07-01,115.57,116.001169049093,TRUE,-0.431169049092702
"2453","GR","Greece",2006-10-01,118.68,115.927813739182,TRUE,2.75218626081836
"2454","GR","Greece",2007-01-01,118.55,115.733735947559,TRUE,2.81626405244113
"2455","GR","Greece",2007-04-01,117.65,115.408522382182,TRUE,2.24147761781825
"2456","GR","Greece",2007-07-01,119.53,114.94351991604,TRUE,4.58648008395971
"2457","GR","Greece",2007-10-01,117.29,114.331476345635,TRUE,2.95852365436456
"2458","GR","Greece",2008-01-01,117,113.568006017521,TRUE,3.43199398247887
"2459","GR","Greece",2008-04-01,114.26,112.650572355535,TRUE,1.60942764446519
"2460","GR","Greece",2008-07-01,115.92,111.578783779753,TRUE,4.34121622024696
"2461","GR","Greece",2008-10-01,114.66,110.35325460253,TRUE,4.30674539746958
"2462","GR","Greece",2009-01-01,111.42,108.977312396359,TRUE,2.44268760364123
"2463","GR","Greece",2009-04-01,110.7,107.456976449604,TRUE,3.24302355039619
"2464","GR","Greece",2009-07-01,109.25,105.799792730383,TRUE,3.4502072696166
"2465","GR","Greece",2009-10-01,107.97,104.015334096534,TRUE,3.95466590346571
"2466","GR","Greece",2010-01-01,106.23,102.115329785437,TRUE,4.11467021456322
"2467","GR","Greece",2010-04-01,100.33,100.113980700661,TRUE,0.216019299339166
"2468","GR","Greece",2010-07-01,98.14,98.0280594146605,TRUE,0.111940585339454
"2469","GR","Greece",2010-10-01,95.57,95.8744735119521,TRUE,-0.304473511952082
"2470","GR","Greece",2011-01-01,95.98,93.6702005399175,TRUE,2.30979946008253
"2471","GR","Greece",2011-04-01,91.97,91.4320277499938,TRUE,0.537972250006234
"2472","GR","Greece",2011-07-01,91.32,89.1781860182805,TRUE,2.14181398171947
"2473","GR","Greece",2011-10-01,86.82,86.9272424535336,TRUE,-0.107242453533573
"2474","GR","Greece",2012-01-01,84.15,84.6991027982474,TRUE,-0.549102798247347
"2475","GR","Greece",2012-04-01,80.77,82.5136057683829,TRUE,-1.74360576838286
"2476","GR","Greece",2012-07-01,78.77,80.390246890652,TRUE,-1.62024689065201
"2477","GR","Greece",2012-10-01,74.88,78.3474319381619,TRUE,-3.46743193816188
"2478","GR","Greece",2013-01-01,74.47,76.4025540297121,TRUE,-1.93255402971215
"2479","GR","Greece",2013-04-01,71.44,74.5708391391419,TRUE,-3.13083913914194
"2480","GR","Greece",2013-07-01,71.49,72.8663053940213,TRUE,-1.37630539402132
"2481","GR","Greece",2013-10-01,69.18,71.3010141474587,TRUE,-2.12101414745871
"2482","GR","Greece",2014-01-01,68.6,69.8861665616913,TRUE,-1.28616656169132
"2483","GR","Greece",2014-04-01,66.56,68.6316381651138,TRUE,-2.07163816511375
"2484","GR","Greece",2014-07-01,66.98,67.5465006320199,TRUE,-0.56650063201991
"2485","GR","Greece",2014-10-01,66.57,66.6385308628503,TRUE,-0.068530862850352
"2486","GR","Greece",2015-01-01,67.38,65.9151516951506,TRUE,1.46484830484938
"2487","GR","Greece",2015-04-01,64.63,65.3837431346769,TRUE,-0.753743134676952
"2488","GR","Greece",2015-07-01,64.26,65.0526007173762,TRUE,-0.792600717376189
"2489","GR","Greece",2015-10-01,63.55,64.9295488897359,TRUE,-1.3795488897359
"2490","GR","Greece",2016-01-01,65.05,65.0219167227956,TRUE,0.0280832772044306
"2491","GR","Greece",2016-04-01,63.6,65.3361710695383,TRUE,-1.73617106953832
"2492","GR","Greece",2016-07-01,63.76,65.8787963349954,TRUE,-2.11879633499539
"2493","GR","Greece",2016-10-01,63.18,66.65519181728,TRUE,-3.47519181728
"2494","GR","Greece",2017-01-01,62.94,67.6694325667956,TRUE,-4.72943256679561
"2495","GR","Greece",2017-04-01,62.13,68.9234216390603,TRUE,-6.79342163906029
"2496","GR","Greece",2017-07-01,62.73,70.4161061942375,TRUE,-7.68610619423749
"2497","GR","Greece",2017-10-01,62.39,72.142187503966,TRUE,-9.75218750396598
"2498","GR","Greece",2018-01-01,63.32,74.0915630235139,TRUE,-10.7715630235139
"2499","GR","Greece",2018-04-01,62.58,76.2480350909592,TRUE,-13.6680350909592
"2500","GR","Greece",2018-07-01,63.54,78.5886738174896,TRUE,-15.0486738174896
"2501","GR","Greece",2018-10-01,63.57,81.0820067923616,TRUE,-17.5120067923616
"2502","GR","Greece",2019-01-01,66.21,83.6871561836957,TRUE,-17.4771561836957
"2503","GR","Greece",2019-04-01,67.2,86.3522991553668,TRUE,-19.1522991553668
"2504","GR","Greece",2019-07-01,69.4,89.0146896486353,TRUE,-19.6146896486352
"2505","HU","Hungary",2007-01-01,120.22,91.5996114177891,TRUE,28.6203885822109
"2506","HU","Hungary",2007-04-01,120.73,94.0200890360865,TRUE,26.7099109639135
"2507","HU","Hungary",2007-07-01,124.7,96.2070348196487,TRUE,28.4929651803513
"2508","HU","Hungary",2007-10-01,123.53,98.1080547789502,TRUE,25.4219452210498
"2509","HU","Hungary",2008-01-01,119.08,99.6885630277023,TRUE,19.3914369722977
"2510","HU","Hungary",2008-04-01,118.44,100.92986239538,TRUE,17.5101376046197
"2511","HU","Hungary",2008-07-01,118.58,101.825375359567,TRUE,16.7546246404329
"2512","HU","Hungary",2008-10-01,116.49,102.379468233848,TRUE,14.110531766152
"2513","HU","Hungary",2009-01-01,114.55,102.606978972209,TRUE,11.9430210277908
"2514","HU","Hungary",2009-04-01,108.35,102.53156461099,TRUE,5.81843538901019
"2515","HU","Hungary",2009-07-01,104.99,102.184346574672,TRUE,2.80565342532802
"2516","HU","Hungary",2009-10-01,102.05,101.600082809856,TRUE,0.449917190143893
"2517","HU","Hungary",2010-01-01,102.62,100.815284796533,TRUE,1.80471520346708
"2518","HU","Hungary",2010-04-01,100.32,99.8667452129374,TRUE,0.453254787062619
"2519","HU","Hungary",2010-07-01,99.75,98.7923846843064,TRUE,0.957615315693616
"2520","HU","Hungary",2010-10-01,97.37,97.6304071201188,TRUE,-0.260407120118842
"2521","HU","Hungary",2011-01-01,95.37,96.419614939426,TRUE,-1.04961493942604
"2522","HU","Hungary",2011-04-01,93.16,95.1986478068291,TRUE,-2.03864780682912
"2523","HU","Hungary",2011-07-01,92.35,94.0054893775921,TRUE,-1.65548937759208
"2524","HU","Hungary",2011-10-01,90.82,92.8768491520997,TRUE,-2.05684915209967
"2525","HU","Hungary",2012-01-01,88.82,91.8484019498756,TRUE,-3.02840194987564
"2526","HU","Hungary",2012-04-01,84.51,90.9545370597237,TRUE,-6.44453705972374
"2527","HU","Hungary",2012-07-01,83.72,90.227751019229,TRUE,-6.50775101922898
"2528","HU","Hungary",2012-10-01,81.73,89.6965125303142,TRUE,-7.96651253031423
"2529","HU","Hungary",2013-01-01,81.25,89.3852229505147,TRUE,-8.13522295051472
"2530","HU","Hungary",2013-04-01,81.12,89.3133045670349,TRUE,-8.19330456703486
"2531","HU","Hungary",2013-07-01,81.44,89.4950951527352,TRUE,-8.05509515273516
"2532","HU","Hungary",2013-10-01,80.55,89.9398116651207,TRUE,-9.38981166512072
"2533","HU","Hungary",2014-01-01,81.98,90.6516366272271,TRUE,-8.67163662722712
"2534","HU","Hungary",2014-04-01,83.56,91.6288839297987,TRUE,-8.0688839297987
"2535","HU","Hungary",2014-07-01,85.22,92.8644476906882,TRUE,-7.64444769068824
"2536","HU","Hungary",2014-10-01,87.96,94.3461789752921,TRUE,-6.3861789752921
"2537","HU","Hungary",2015-01-01,90.48,96.0571510692003,TRUE,-5.57715106920034
"2538","HU","Hungary",2015-04-01,94.01,97.976445896143,TRUE,-3.96644589614299
"2539","HU","Hungary",2015-07-01,98.49,100.079659660432,TRUE,-1.5896596604323
"2540","HU","Hungary",2015-10-01,100.39,102.339909537695,TRUE,-1.94990953769498
"2541","HU","Hungary",2016-01-01,105.41,104.72931916627,TRUE,0.680680833729966
"2542","HU","Hungary",2016-04-01,106.73,107.218793491036,TRUE,-0.488793491035651
"2543","HU","Hungary",2016-07-01,109.99,109.779662882391,TRUE,0.210337117609058
"2544","HU","Hungary",2016-10-01,110.87,112.382952214803,TRUE,-1.51295221480305
"2545","HU","Hungary",2017-01-01,114.74,114.999817823438,TRUE,-0.259817823437743
"2546","HU","Hungary",2017-04-01,117.08,117.600470448327,TRUE,-0.52047044832652
"2547","HU","Hungary",2017-07-01,120.44,120.154958443361,TRUE,0.285041556638731
"2548","HU","Hungary",2017-10-01,122.2,122.633004868404,TRUE,-0.433004868403543
"2549","HU","Hungary",2018-01-01,127.63,125.004510934288,TRUE,2.62548906571203
"2550","HU","Hungary",2018-04-01,129.52,127.239107223806,TRUE,2.28089277619374
"2551","HU","Hungary",2018-07-01,133.82,129.308065250416,TRUE,4.51193474958353
"2552","HU","Hungary",2018-10-01,136.69,131.184082085561,TRUE,5.50591791443856
"2553","HU","Hungary",2019-01-01,147.45,132.842674759902,TRUE,14.6073252400978
"2554","HU","Hungary",2019-04-01,148.08,134.262801502797,TRUE,13.8171984972033
"2555","HU","Hungary",2019-07-01,146.98,135.432550121879,TRUE,11.5474498781213
"2556","ID","Indonesia",2002-01-01,139.4,136.348644173842,TRUE,3.05135582615827
"2557","ID","Indonesia",2002-04-01,140.26,137.015024371553,TRUE,3.24497562844672
"2558","ID","Indonesia",2002-07-01,139.95,137.437538525273,TRUE,2.51246147472739
"2559","ID","Indonesia",2002-10-01,137.56,137.624062555026,TRUE,-0.0640625550263678
"2560","ID","Indonesia",2003-01-01,137.53,137.584042669263,TRUE,-0.0540426692631968
"2561","ID","Indonesia",2003-04-01,139.12,137.326885037334,TRUE,1.79311496266575
"2562","ID","Indonesia",2003-07-01,140.03,136.861962051923,TRUE,3.16803794807717
"2563","ID","Indonesia",2003-10-01,138.15,136.199766802564,TRUE,1.95023319743623
"2564","ID","Indonesia",2004-01-01,137.01,135.35277240251,TRUE,1.65722759749008
"2565","ID","Indonesia",2004-04-01,136.07,134.334670860762,TRUE,1.73532913923813
"2566","ID","Indonesia",2004-07-01,135.84,133.160189953569,TRUE,2.67981004643102
"2567","ID","Indonesia",2004-10-01,134.35,131.845142037893,TRUE,2.50485796210725
"2568","ID","Indonesia",2005-01-01,132.08,130.407014351973,TRUE,1.67298564802684
"2569","ID","Indonesia",2005-04-01,131.02,128.864859670277,TRUE,2.15514032972285
"2570","ID","Indonesia",2005-07-01,129.53,127.238776383301,TRUE,2.29122361669856
"2571","ID","Indonesia",2005-10-01,119.65,125.550209844249,TRUE,-5.90020984424885
"2572","ID","Indonesia",2006-01-01,119.98,123.822037421083,TRUE,-3.84203742108258
"2573","ID","Indonesia",2006-04-01,119.6,122.073448850613,TRUE,-2.47344885061301
"2574","ID","Indonesia",2006-07-01,118.87,120.321232596263,TRUE,-1.45123259626266
"2575","ID","Indonesia",2006-10-01,117.4,118.580631215922,TRUE,-1.1806312159223
"2576","ID","Indonesia",2007-01-01,114.85,116.86598024711,TRUE,-2.01598024711002
"2577","ID","Indonesia",2007-04-01,115.23,115.190877332834,TRUE,0.0391226671661258
"2578","ID","Indonesia",2007-07-01,113.69,113.567660128448,TRUE,0.122339871552256
"2579","ID","Indonesia",2007-10-01,111.92,112.008690740972,TRUE,-0.0886907409721118
"2580","ID","Indonesia",2008-01-01,109.09,110.526407739847,TRUE,-1.43640773984733
"2581","ID","Indonesia",2008-04-01,106.59,109.133194262801,TRUE,-2.54319426280082
"2582","ID","Indonesia",2008-07-01,102.82,107.840535692722,TRUE,-5.02053569272249
"2583","ID","Indonesia",2008-10-01,101.94,106.658327916088,TRUE,-4.71832791608786
"2584","ID","Indonesia",2009-01-01,102.25,105.593328984565,TRUE,-3.34332898456462
"2585","ID","Indonesia",2009-04-01,102.99,104.649347994873,TRUE,-1.65934799487279
"2586","ID","Indonesia",2009-07-01,102.15,103.828104463117,TRUE,-1.67810446311717
"2587","ID","Indonesia",2009-10-01,101.66,103.130280812906,TRUE,-1.47028081290574
"2588","ID","Indonesia",2010-01-01,101.15,102.555510652557,TRUE,-1.40551065255706
"2589","ID","Indonesia",2010-04-01,101.52,102.102508664882,TRUE,-0.582508664881544
"2590","ID","Indonesia",2010-07-01,99.04,101.769111088532,TRUE,-2.72911108853179
"2591","ID","Indonesia",2010-10-01,98.4,101.552790094245,TRUE,-3.15279009424488
"2592","ID","Indonesia",2011-01-01,98.93,101.449312158327,TRUE,-2.51931215832735
"2593","ID","Indonesia",2011-04-01,100.23,101.452473263277,TRUE,-1.22247326327725
"2594","ID","Indonesia",2011-07-01,98.93,101.554494821493,TRUE,-2.62449482149343
"2595","ID","Indonesia",2011-10-01,99.29,101.746834199585,TRUE,-2.45683419958516
"2596","ID","Indonesia",2012-01-01,98.86,102.019308454898,TRUE,-3.15930845489831
"2597","ID","Indonesia",2012-04-01,99.57,102.360199123404,TRUE,-2.79019912340401
"2598","ID","Indonesia",2012-07-01,99.13,102.755813173289,TRUE,-3.62581317328917
"2599","ID","Indonesia",2012-10-01,102.07,103.190713698288,TRUE,-1.1207136982884
"2600","ID","Indonesia",2013-01-01,105.03,103.647197658903,TRUE,1.38280234109693
"2601","ID","Indonesia",2013-04-01,106.25,104.106861569573,TRUE,2.14313843042682
"2602","ID","Indonesia",2013-07-01,104.16,104.552166196202,TRUE,-0.39216619620187
"2603","ID","Indonesia",2013-10-01,105.37,104.966911766211,TRUE,0.403088233788722
"2604","ID","Indonesia",2014-01-01,105.19,105.334653403151,TRUE,-0.144653403151068
"2605","ID","Indonesia",2014-04-01,106.56,105.639198160717,TRUE,0.920801839283143
"2606","ID","Indonesia",2014-07-01,106.33,105.864262684227,TRUE,0.465737315772685
"2607","ID","Indonesia",2014-10-01,105.18,105.994139120151,TRUE,-0.8141391201506
"2608","ID","Indonesia",2015-01-01,104.92,106.013410700777,TRUE,-1.0934107007774
"2609","ID","Indonesia",2015-04-01,105.45,105.906151821448,TRUE,-0.456151821448273
"2610","ID","Indonesia",2015-07-01,104.71,105.655753495816,TRUE,-0.945753495815538
"2611","ID","Indonesia",2015-10-01,104.98,105.245321642643,TRUE,-0.265321642643286
"2612","ID","Indonesia",2016-01-01,104.73,104.657371084761,TRUE,0.072628915239207
"2613","ID","Indonesia",2016-04-01,105.38,103.874250818971,TRUE,1.50574918102903
"2614","ID","Indonesia",2016-07-01,104.43,102.878355235148,TRUE,1.55164476485186
"2615","ID","Indonesia",2016-10-01,104.04,101.653019816405,TRUE,2.38698018359464
"2616","ID","Indonesia",2017-01-01,103.7,100.182549823833,TRUE,3.51745017616683
"2617","ID","Indonesia",2017-04-01,104.25,98.4527423811369,TRUE,5.79725761886314
"2618","ID","Indonesia",2017-07-01,103.94,96.4515930183823,TRUE,7.48840698161769
"2619","ID","Indonesia",2017-10-01,104.05,94.1707205516469,TRUE,9.8792794483531
"2620","ID","Indonesia",2018-01-01,104.12,91.6064240513717,TRUE,12.5135759486283
"2621","ID","Indonesia",2018-04-01,104.26,88.7611771376527,TRUE,15.4988228623473
"2622","ID","Indonesia",2018-07-01,104.02,85.645274415554,TRUE,18.374725584446
"2623","ID","Indonesia",2018-10-01,103.82,82.2786972544286,TRUE,21.5413027455714
"2624","ID","Indonesia",2019-01-01,103.55,78.6929112271196,TRUE,24.8570887728804
"2625","ID","Indonesia",2019-04-01,102.81,74.9328452206866,TRUE,27.8771547793134
"2626","ID","Indonesia",2019-07-01,102.41,71.0589638026719,TRUE,31.3510361973281
"2627","IE","Ireland",1970-01-01,34.4,67.1491547623547,TRUE,-32.7491547623547
"2628","IE","Ireland",1970-04-01,33.05,63.3009002866376,TRUE,-30.2509002866376
"2629","IE","Ireland",1970-07-01,34.21,59.5912143406971,TRUE,-25.3812143406971
"2630","IE","Ireland",1970-10-01,35.38,56.0782040770299,TRUE,-20.6982040770299
"2631","IE","Ireland",1971-01-01,34.33,52.8041133891706,TRUE,-18.4741133891706
"2632","IE","Ireland",1971-04-01,33.17,49.7982497931048,TRUE,-16.6282497931048
"2633","IE","Ireland",1971-07-01,35.92,47.0783744839509,TRUE,-11.1583744839509
