"ID","date","NFECredit"
"834","JP",1971-10-01,134.7
"835","KR",1971-10-01,58.7
"836","NL",1971-10-01,66.1
"837","NO",1971-10-01,113.5
"838","NZ",1971-10-01,29.5
"839","PT",1971-10-01,95.3
"840","SE",1971-10-01,111.3
"841","US",1971-10-01,92.3
"842","AT",1972-01-01,52.4
"843","AU",1972-01-01,61.6
"844","BE",1972-01-01,77.3
"845","CA",1972-01-01,92.2
"846","CH",1972-01-01,122.9
"847","DE",1972-01-01,82
"848","DK",1972-01-01,114.1
"849","ES",1972-01-01,71.3
"850","FI",1972-01-01,80.8
"851","FR",1972-01-01,103.5
"852","GB",1972-01-01,60.5
"853","GR",1972-01-01,38.9
"854","HU",1972-01-01,39.2
"855","IE",1972-01-01,75.8
"856","IN",1972-01-01,14.9
"857","IT",1972-01-01,83.1
"858","JP",1972-01-01,135.6
"859","KR",1972-01-01,59.2
"860","NL",1972-01-01,66
"861","NO",1972-01-01,114.1
"862","NZ",1972-01-01,31.5
"863","PT",1972-01-01,97.9
"864","SE",1972-01-01,112.3
"865","US",1972-01-01,92.2
"866","AT",1972-04-01,53.5
"867","AU",1972-04-01,61.7
"868","BE",1972-04-01,78.2
"869","CA",1972-04-01,93.2
"870","CH",1972-04-01,123
"871","DE",1972-04-01,83.3
"872","DK",1972-04-01,115
"873","ES",1972-04-01,72.4
"874","FI",1972-04-01,81.5
"875","FR",1972-04-01,106.2
"876","GB",1972-04-01,61.2
"877","GR",1972-04-01,40.1
"878","HU",1972-04-01,39.3
"879","IE",1972-04-01,72.9
"880","IN",1972-04-01,15.2
"881","IT",1972-04-01,84.1
"882","JP",1972-04-01,136.2
"883","KR",1972-04-01,59.8
"884","NL",1972-04-01,67.7
"885","NO",1972-04-01,114.6
"886","NZ",1972-04-01,28.6
"887","PT",1972-04-01,100.1
"888","SE",1972-04-01,113.6
"889","US",1972-04-01,93.4
"890","AT",1972-07-01,54
"891","AU",1972-07-01,62.2
"892","BE",1972-07-01,78.2
"893","CA",1972-07-01,94.3
"894","CH",1972-07-01,121.8
"895","DE",1972-07-01,83.5
"896","DK",1972-07-01,115.7
"897","ES",1972-07-01,73.1
"898","FI",1972-07-01,82.2
"899","FR",1972-07-01,106.6
"900","GB",1972-07-01,64.6
"901","GR",1972-07-01,40.6
"902","HU",1972-07-01,39.4
"903","IE",1972-07-01,75.1
"904","IN",1972-07-01,14.6
"905","IT",1972-07-01,85.2
"906","JP",1972-07-01,139.3
"907","KR",1972-07-01,60.5
"908","NL",1972-07-01,68.2
"909","NO",1972-07-01,115
"910","NZ",1972-07-01,29.4
"911","PT",1972-07-01,101.9
"912","SE",1972-07-01,113.6
"913","US",1972-07-01,93.5
"914","AT",1972-10-01,55.4
"915","AU",1972-10-01,62.1
"916","BE",1972-10-01,80.1
"917","CA",1972-10-01,95.5
"918","CH",1972-10-01,122.6
"919","DE",1972-10-01,85.5
"920","DK",1972-10-01,116
"921","ES",1972-10-01,75.1
"922","FI",1972-10-01,82.9
"923","FR",1972-10-01,109.8
"924","GB",1972-10-01,64.9
"925","GR",1972-10-01,41.9
"926","HU",1972-10-01,39.2
"927","IE",1972-10-01,72.9
"928","IN",1972-10-01,15.1
"929","IT",1972-10-01,86.1
"930","JP",1972-10-01,143.8
"931","KR",1972-10-01,58.1
"932","NL",1972-10-01,68.9
"933","NO",1972-10-01,115.1
"934","NZ",1972-10-01,29.9
"935","PT",1972-10-01,105.1
"936","SE",1972-10-01,112.4
"937","US",1972-10-01,94.3
"938","AT",1973-01-01,54.2
"939","AU",1973-01-01,64.1
"940","BE",1973-01-01,80.3
"941","CA",1973-01-01,95.8
"942","CH",1973-01-01,119.7
"943","DE",1973-01-01,85.7
"944","DK",1973-01-01,117.7
"945","ES",1973-01-01,75.4
"946","FI",1973-01-01,83.2
"947","FR",1973-01-01,108.3
"948","GB",1973-01-01,64.1
"949","GR",1973-01-01,40.9
"950","HU",1973-01-01,39.3
"951","IE",1973-01-01,74.6
"952","IN",1973-01-01,15.8
"953","IT",1973-01-01,87.1
"954","JP",1973-01-01,143.5
"955","KR",1973-01-01,58.3
"956","NL",1973-01-01,70.5
"957","NO",1973-01-01,115.3
"958","NZ",1973-01-01,32.9
"959","PT",1973-01-01,107.8
"960","SE",1973-01-01,112.8
"961","US",1973-01-01,94.3
"962","AT",1973-04-01,54.2
"963","AU",1973-04-01,65.7
"964","BE",1973-04-01,81.1
"965","CA",1973-04-01,97
"966","CH",1973-04-01,118.4
"967","DE",1973-04-01,86
"968","DK",1973-04-01,119.3
"969","ES",1973-04-01,76.7
"970","FI",1973-04-01,83.8
"971","FR",1973-04-01,109.9
"972","GB",1973-04-01,66.2
"973","GR",1973-04-01,40.4
"974","HU",1973-04-01,39.4
"975","IE",1973-04-01,71.5
"976","IN",1973-04-01,15.4
"977","IT",1973-04-01,86.6
"978","JP",1973-04-01,142.1
"979","KR",1973-04-01,59.2
"980","NL",1973-04-01,72.2
"981","NO",1973-04-01,115.1
"982","NZ",1973-04-01,34.2
"983","PT",1973-04-01,106.1
"984","SE",1973-04-01,113.1
"985","US",1973-04-01,95.2
"986","AT",1973-07-01,53.7
"987","AU",1973-07-01,66.5
"988","BE",1973-07-01,81.5
"989","CA",1973-07-01,97
"990","CH",1973-07-01,118.2
"991","DE",1973-07-01,86
"992","DK",1973-07-01,120.7
"993","ES",1973-07-01,77.6
"994","FI",1973-07-01,83.9
"995","FR",1973-07-01,109.6
"996","GB",1973-07-01,65.8
"997","GR",1973-07-01,39.1
"998","HU",1973-07-01,39.6
"999","IE",1973-07-01,73.6
"1000","IN",1973-07-01,14.7
"1001","IT",1973-07-01,85
"1002","JP",1973-07-01,142.1
"1003","KR",1973-07-01,59.4
"1004","NL",1973-07-01,75.5
"1005","NO",1973-07-01,114.8
"1006","NZ",1973-07-01,35.3
"1007","PT",1973-07-01,107.6
"1008","SE",1973-07-01,112.9
"1009","US",1973-07-01,95.7
"1010","AT",1973-10-01,54.2
"1011","AU",1973-10-01,66.6
"1012","BE",1973-10-01,81.8
"1013","CA",1973-10-01,97.6
"1014","CH",1973-10-01,119.5
"1015","DE",1973-10-01,86.6
"1016","DK",1973-10-01,122.1
"1017","ES",1973-10-01,78.9
"1018","FI",1973-10-01,83
"1019","FR",1973-10-01,110.8
"1020","GB",1973-10-01,63.8
"1021","GR",1973-10-01,38.7
"1022","HU",1973-10-01,39.8
"1023","IE",1973-10-01,75.2
"1024","IN",1973-10-01,15.5
"1025","IT",1973-10-01,83.4
"1026","JP",1973-10-01,142.3
"1027","KR",1973-10-01,59.4
"1028","NL",1973-10-01,77.2
"1029","NO",1973-10-01,114.1
"1030","NZ",1973-10-01,35.2
"1031","PT",1973-10-01,114.6
"1032","SE",1973-10-01,112.9
"1033","US",1973-10-01,95.7
"1034","AT",1974-01-01,53.5
"1035","AU",1974-01-01,67.8
"1036","BE",1974-01-01,81.2
"1037","CA",1974-01-01,97.4
"1038","CH",1974-01-01,118.1
"1039","DE",1974-01-01,86.2
"1040","DK",1974-01-01,123
"1041","ES",1974-01-01,77.4
"1042","FI",1974-01-01,82.3
"1043","FR",1974-01-01,108.3
"1044","GB",1974-01-01,64.9
"1045","GR",1974-01-01,37.9
"1046","HU",1974-01-01,40.7
"1047","IE",1974-01-01,77.5
"1048","IN",1974-01-01,15.5
"1049","IT",1974-01-01,82.1
"1050","JP",1974-01-01,140.4
"1051","KR",1974-01-01,59.1
"1052","NL",1974-01-01,77.9
"1053","NO",1974-01-01,113.4
"1054","NZ",1974-01-01,39.4
"1055","PT",1974-01-01,112.3
"1056","SE",1974-01-01,113.9
"1057","US",1974-01-01,95.6
"1058","AT",1974-04-01,53.4
"1059","AU",1974-04-01,69.4
"1060","BE",1974-04-01,80.3
"1061","CA",1974-04-01,98.6
"1062","CH",1974-04-01,116.8
"1063","DE",1974-04-01,86.7
"1064","DK",1974-04-01,124.1
"1065","ES",1974-04-01,77.5
"1066","FI",1974-04-01,80.7
"1067","FR",1974-04-01,107.3
"1068","GB",1974-04-01,64.8
"1069","GR",1974-04-01,38.5
"1070","HU",1974-04-01,42
"1071","IE",1974-04-01,78.6
"1072","IN",1974-04-01,15.4
"1073","IT",1974-04-01,80.8
"1074","JP",1974-04-01,137.9
"1075","KR",1974-04-01,59.7
"1076","NL",1974-04-01,79.7
"1077","NO",1974-04-01,112.6
"1078","NZ",1974-04-01,39.5
"1079","PT",1974-04-01,109.2
"1080","SE",1974-04-01,115.5
"1081","US",1974-04-01,97.2
"1082","AT",1974-07-01,53.2
"1083","AU",1974-07-01,70.6
"1084","BE",1974-07-01,79.4
"1085","CA",1974-07-01,98.6
"1086","CH",1974-07-01,116.4
"1087","DE",1974-07-01,86.7
"1088","DK",1974-07-01,125.1
"1089","ES",1974-07-01,78.4
"1090","FI",1974-07-01,80.3
"1091","FR",1974-07-01,106.3
"1092","GB",1974-07-01,64
"1093","GR",1974-07-01,39.1
"1094","HU",1974-07-01,43.4
"1095","IE",1974-07-01,80.7
"1096","IN",1974-07-01,14.8
"1097","IT",1974-07-01,79.3
"1098","JP",1974-07-01,135.6
"1099","KR",1974-07-01,61.9
"1100","NL",1974-07-01,81.1
"1101","NO",1974-07-01,111.8
"1102","NZ",1974-07-01,39.3
"1103","PT",1974-07-01,108.5
"1104","SE",1974-07-01,113.6
"1105","US",1974-07-01,97.6
"1106","AT",1974-10-01,54.5
"1107","AU",1974-10-01,71.7
"1108","BE",1974-10-01,78.9
"1109","CA",1974-10-01,99
"1110","CH",1974-10-01,113.2
"1111","DE",1974-10-01,87.4
"1112","DK",1974-10-01,126.2
"1113","ES",1974-10-01,80.3
"1114","FI",1974-10-01,79.8
"1115","FR",1974-10-01,108.7
"1116","GB",1974-10-01,61.3
"1117","GR",1974-10-01,40.2
"1118","HU",1974-10-01,44.6
"1119","IE",1974-10-01,83.9
"1120","IN",1974-10-01,15
"1121","IT",1974-10-01,78.2
"1122","JP",1974-10-01,135.9
"1123","KR",1974-10-01,61.6
"1124","NL",1974-10-01,82
"1125","NO",1974-10-01,110.9
"1126","NZ",1974-10-01,38.5
"1127","PT",1974-10-01,112.1
"1128","SE",1974-10-01,111.4
"1129","US",1974-10-01,97.8
"1130","AT",1975-01-01,54.7
"1131","AU",1975-01-01,71.7
"1132","BE",1975-01-01,78.1
"1133","CA",1975-01-01,99.6
"1134","CH",1975-01-01,114.6
"1135","DE",1975-01-01,86.7
"1136","DK",1975-01-01,127
"1137","ES",1975-01-01,80.8
"1138","FI",1975-01-01,80.5
"1139","FR",1975-01-01,107
"1140","GB",1975-01-01,59.5
"1141","GR",1975-01-01,40.3
"1142","HU",1975-01-01,44.8
"1143","IE",1975-01-01,82.8
"1144","IN",1975-01-01,15.8
"1145","IT",1975-01-01,78
"1146","JP",1975-01-01,134.8
"1147","KR",1975-01-01,57.7
"1148","NL",1975-01-01,82
"1149","NO",1975-01-01,114.2
"1150","NZ",1975-01-01,40.4
"1151","PT",1975-01-01,110.9
"1152","SE",1975-01-01,109.8
"1153","US",1975-01-01,96.4
"1154","AT",1975-04-01,56.4
"1155","AU",1975-04-01,71.2
"1156","BE",1975-04-01,79
"1157","CA",1975-04-01,100.9
"1158","CH",1975-04-01,117.7
"1159","DE",1975-04-01,87.2
"1160","DK",1975-04-01,127.6
"1161","ES",1975-04-01,81.8
"1162","FI",1975-04-01,80.5
"1163","FR",1975-04-01,106.3
"1164","GB",1975-04-01,59.3
"1165","GR",1975-04-01,41.2
"1166","HU",1975-04-01,45.1
"1167","IE",1975-04-01,79.6
"1168","IN",1975-04-01,15.9
"1169","IT",1975-04-01,78.3
"1170","JP",1975-04-01,134.9
"1171","KR",1975-04-01,56.5
"1172","NL",1975-04-01,82.2
"1173","NO",1975-04-01,115.8
"1174","NZ",1975-04-01,39.2
"1175","PT",1975-04-01,112.3
"1176","SE",1975-04-01,108.9
"1177","US",1975-04-01,96.3
"1178","AT",1975-07-01,56.8
"1179","AU",1975-07-01,71.1
"1180","BE",1975-07-01,79.4
"1181","CA",1975-07-01,101.5
"1182","CH",1975-07-01,119.3
"1183","DE",1975-07-01,87.4
"1184","DK",1975-07-01,128
"1185","ES",1975-07-01,82.1
"1186","FI",1975-07-01,81.1
"1187","FR",1975-07-01,105.9
"1188","GB",1975-07-01,56.5
"1189","GR",1975-07-01,41.6
"1190","HU",1975-07-01,45.4
"1191","IE",1975-07-01,79.6
"1192","IN",1975-07-01,16.1
"1193","IT",1975-07-01,78.9
"1194","JP",1975-07-01,136.9
"1195","KR",1975-07-01,56.1
"1196","NL",1975-07-01,82.7
"1197","NO",1975-07-01,115.9
"1198","NZ",1975-07-01,39.8
"1199","PT",1975-07-01,112
"1200","SE",1975-07-01,106
"1201","US",1975-07-01,95.7
"1202","AT",1975-10-01,58.1
"1203","AU",1975-10-01,71.1
"1204","BE",1975-10-01,82.1
"1205","CA",1975-10-01,102
"1206","CH",1975-10-01,125.2
"1207","DE",1975-10-01,89.2
"1208","DK",1975-10-01,127.7
"1209","ES",1975-10-01,83.7
"1210","FI",1975-10-01,82.3
"1211","FR",1975-10-01,109.5
"1212","GB",1975-10-01,57.8
"1213","GR",1975-10-01,42.1
"1214","HU",1975-10-01,45.5
"1215","IE",1975-10-01,78.8
"1216","IN",1975-10-01,17.1
"1217","IT",1975-10-01,79
"1218","JP",1975-10-01,140.4
"1219","KR",1975-10-01,54.7
"1220","NL",1975-10-01,83.6
"1221","NO",1975-10-01,117.8
"1222","NZ",1975-10-01,39.6
"1223","PT",1975-10-01,114.2
"1224","SE",1975-10-01,105.3
"1225","US",1975-10-01,95.4
"1226","AT",1976-01-01,58.3
"1227","AU",1976-01-01,71
"1228","BE",1976-01-01,82.3
"1229","CA",1976-01-01,101.8
"1230","CH",1976-01-01,125.4
"1231","DE",1976-01-01,88
"1232","DK",1976-01-01,126.7
"1233","ES",1976-01-01,83.1
"1234","FI",1976-01-01,82.9
"1235","FR",1976-01-01,108.1
"1236","GB",1976-01-01,57.6
"1237","GR",1976-01-01,41.6
"1238","HU",1976-01-01,46.4
"1239","ID",1976-01-01,24.6
"1240","IE",1976-01-01,75.4
"1241","IN",1976-01-01,18.3
"1242","IT",1976-01-01,78.5
"1243","JP",1976-01-01,140
"1244","KR",1976-01-01,54
"1245","NL",1976-01-01,83.7
"1246","NO",1976-01-01,119.4
"1247","NZ",1976-01-01,40.1
"1248","PT",1976-01-01,111
"1249","SE",1976-01-01,104.7
"1250","US",1976-01-01,93.8
"1251","AT",1976-04-01,59.6
"1252","AU",1976-04-01,70.8
"1253","BE",1976-04-01,82.7
"1254","CA",1976-04-01,101.7
"1255","CH",1976-04-01,127.6
"1256","DE",1976-04-01,88.3
"1257","DK",1976-04-01,125.4
"1258","ES",1976-04-01,84.3
"1259","FI",1976-04-01,83.7
"1260","FR",1976-04-01,107.2
"1261","GB",1976-04-01,57.2
"1262","GR",1976-04-01,42.3
"1263","HU",1976-04-01,47.4
"1264","ID",1976-04-01,24.8
"1265","IE",1976-04-01,73.9
"1266","IN",1976-04-01,18.5
"1267","IT",1976-04-01,74.7
"1268","JP",1976-04-01,139.4
"1269","KR",1976-04-01,52
"1270","NL",1976-04-01,86.3
"1271","NO",1976-04-01,121.2
"1272","NZ",1976-04-01,37.7
"1273","PT",1976-04-01,109.6
"1274","SE",1976-04-01,106.9
"1275","US",1976-04-01,93.8
"1276","AT",1976-07-01,60.7
"1277","AU",1976-07-01,70.5
"1278","BE",1976-07-01,82.7
"1279","CA",1976-07-01,102.1
"1280","CH",1976-07-01,127.7
"1281","DE",1976-07-01,88.1
"1282","DK",1976-07-01,124.1
"1283","ES",1976-07-01,84.3
"1284","FI",1976-07-01,83.2
"1285","FR",1976-07-01,106.3
"1286","GB",1976-07-01,57.4
"1287","GR",1976-07-01,42.5
"1288","HU",1976-07-01,48.5
"1289","ID",1976-07-01,24.7
"1290","IE",1976-07-01,73.2
"1291","IN",1976-07-01,19
"1292","IT",1976-07-01,73.2
"1293","JP",1976-07-01,139.7
"1294","KR",1976-07-01,52.5
"1295","NL",1976-07-01,87.5
"1296","NO",1976-07-01,122.1
"1297","NZ",1976-07-01,39
"1298","PT",1976-07-01,107.6
"1299","SE",1976-07-01,106.8
"1300","US",1976-07-01,93.8
"1301","AT",1976-10-01,64
"1302","AU",1976-10-01,70.3
"1303","BE",1976-10-01,83.7
"1304","CA",1976-10-01,103
"1305","CH",1976-10-01,132.6
"1306","DE",1976-10-01,89.2
"1307","DK",1976-10-01,123.2
"1308","ES",1976-10-01,85.2
"1309","FI",1976-10-01,83.9
"1310","FR",1976-10-01,107.6
"1311","GB",1976-10-01,58.3
"1312","GR",1976-10-01,43.1
"1313","HU",1976-10-01,49.4
"1314","ID",1976-10-01,24.5
"1315","IE",1976-10-01,73.7
"1316","IN",1976-10-01,20.4
"1317","IT",1976-10-01,72
"1318","JP",1976-10-01,141.4
"1319","KR",1976-10-01,51.8
"1320","NL",1976-10-01,88.4
"1321","NO",1976-10-01,123.1
"1322","NZ",1976-10-01,39.4
"1323","PT",1976-10-01,115.8
"1324","SE",1976-10-01,103.5
"1325","US",1976-10-01,94.4
"1326","AT",1977-01-01,63.1
"1327","AU",1977-01-01,69.7
"1328","BE",1977-01-01,83.6
"1329","CA",1977-01-01,104.5
"1330","CH",1977-01-01,131.5
"1331","DE",1977-01-01,88.1
"1332","DK",1977-01-01,123.4
"1333","ES",1977-01-01,84.2
"1334","FI",1977-01-01,83.2
"1335","FR",1977-01-01,105.9
"1336","GB",1977-01-01,56.3
"1337","GR",1977-01-01,43.3
"1338","HU",1977-01-01,50
"1339","ID",1977-01-01,24.2
"1340","IE",1977-01-01,70.8
"1341","IN",1977-01-01,20.3
"1342","IT",1977-01-01,70.5
"1343","JP",1977-01-01,140.1
"1344","KR",1977-01-01,51.3
"1345","NL",1977-01-01,89.6
"1346","NO",1977-01-01,125.5
"1347","NZ",1977-01-01,42.2
"1348","PT",1977-01-01,111.7
"1349","SE",1977-01-01,103.6
"1350","US",1977-01-01,94.5
"1351","AT",1977-04-01,64.7
"1352","AU",1977-04-01,69.2
"1353","BE",1977-04-01,85.3
"1354","CA",1977-04-01,106.5
"1355","CH",1977-04-01,133.7
"1356","DE",1977-04-01,89
"1357","DK",1977-04-01,123.6
"1358","ES",1977-04-01,83.1
"1359","FI",1977-04-01,84
"1360","FR",1977-04-01,105.7
"1361","GB",1977-04-01,56.4
"1362","GR",1977-04-01,44.5
"1363","HU",1977-04-01,50.7
"1364","ID",1977-04-01,23.7
"1365","IE",1977-04-01,69
"1366","IN",1977-04-01,19.8
"1367","IT",1977-04-01,68.8
"1368","JP",1977-04-01,138.6
"1369","KR",1977-04-01,51.8
"1370","NL",1977-04-01,92.1
"1371","NO",1977-04-01,127.7
"1372","NZ",1977-04-01,41.1
"1373","PT",1977-04-01,107.3
"1374","SE",1977-04-01,105.8
"1375","US",1977-04-01,95.7
"1376","AT",1977-07-01,65.2
"1377","AU",1977-07-01,69
"1378","BE",1977-07-01,86
"1379","CA",1977-07-01,107.9
"1380","CH",1977-07-01,134.4
"1381","DE",1977-07-01,89.2
"1382","DK",1977-07-01,123
"1383","ES",1977-07-01,81
"1384","FI",1977-07-01,85.7
"1385","FR",1977-07-01,105.9
"1386","GB",1977-07-01,55.8
"1387","GR",1977-07-01,44.9
"1388","HU",1977-07-01,51.4
"1389","ID",1977-07-01,23.2
"1390","IE",1977-07-01,68.1
"1391","IN",1977-07-01,19.7
"1392","IT",1977-07-01,67.9
"1393","JP",1977-07-01,139
"1394","KR",1977-07-01,53.3
"1395","NL",1977-07-01,93.9
"1396","NO",1977-07-01,129.1
"1397","NZ",1977-07-01,41.5
"1398","PT",1977-07-01,107.2
"1399","SE",1977-07-01,105.6
"1400","US",1977-07-01,96
"1401","AT",1977-10-01,66.5
"1402","AU",1977-10-01,69.2
"1403","BE",1977-10-01,88.6
"1404","CA",1977-10-01,108.7
"1405","CH",1977-10-01,140.7
"1406","DE",1977-10-01,90.7
"1407","DK",1977-10-01,122.6
"1408","ES",1977-10-01,80.5
"1409","FI",1977-10-01,88.8
"1410","FR",1977-10-01,107.9
"1411","GB",1977-10-01,56
"1412","GR",1977-10-01,46.1
"1413","HU",1977-10-01,52
"1414","ID",1977-10-01,22.4
"1415","IE",1977-10-01,69
"1416","IN",1977-10-01,20.4
"1417","IT",1977-10-01,68.5
"1418","JP",1977-10-01,139.9
"1419","KR",1977-10-01,52.4
"1420","NL",1977-10-01,98.1
"1421","NO",1977-10-01,132.1
"1422","NZ",1977-10-01,40.6
"1423","PT",1977-10-01,112.1
"1424","SE",1977-10-01,105.7
"1425","US",1977-10-01,96.9
"1426","AT",1978-01-01,66.7
"1427","AU",1978-01-01,69.7
"1428","BE",1978-01-01,88
"1429","CA",1978-01-01,109.9
"1430","CH",1978-01-01,138.2
"1431","DE",1978-01-01,89.1
"1432","DK",1978-01-01,122
"1433","ES",1978-01-01,78.4
"1434","FI",1978-01-01,87.6
"1435","FR",1978-01-01,110.2
"1436","GB",1978-01-01,55.9
"1437","GR",1978-01-01,46.4
"1438","HU",1978-01-01,53
"1439","ID",1978-01-01,22.3
"1440","IE",1978-01-01,67.5
"1441","IN",1978-01-01,20.3
"1442","IT",1978-01-01,64.4
"1443","JP",1978-01-01,138.5
"1444","KR",1978-01-01,54.3
"1445","NL",1978-01-01,100.7
"1446","NO",1978-01-01,133
"1447","NZ",1978-01-01,43.3
"1448","PT",1978-01-01,109.2
"1449","SE",1978-01-01,105.9
"1450","US",1978-01-01,96.9
"1451","AT",1978-04-01,68.3
"1452","AU",1978-04-01,71.6
"1453","BE",1978-04-01,90.7
"1454","CA",1978-04-01,110.8
"1455","CH",1978-04-01,140.1
"1456","DE",1978-04-01,90
"1457","DK",1978-04-01,121.3
"1458","ES",1978-04-01,77.4
"1459","FI",1978-04-01,87.5
"1460","FR",1978-04-01,109
"1461","GB",1978-04-01,56.4
"1462","GR",1978-04-01,46.8
"1463","HU",1978-04-01,54.3
"1464","ID",1978-04-01,22.7
"1465","IE",1978-04-01,66
"1466","IN",1978-04-01,20.8
"1467","IT",1978-04-01,61.6
"1468","JP",1978-04-01,136.9
"1469","KR",1978-04-01,56.2
"1470","NL",1978-04-01,104.3
"1471","NO",1978-04-01,133.8
"1472","NZ",1978-04-01,44.4
"1473","PT",1978-04-01,110.8
"1474","SE",1978-04-01,106.3
"1475","US",1978-04-01,98
"1476","AT",1978-07-01,69.9
"1477","AU",1978-07-01,71.6
"1478","BE",1978-07-01,91.5
"1479","CA",1978-07-01,111.9
"1480","CH",1978-07-01,140.5
"1481","DE",1978-07-01,90
"1482","DK",1978-07-01,121.1
"1483","ES",1978-07-01,75.8
"1484","FI",1978-07-01,87.8
"1485","FR",1978-07-01,106.7
"1486","GB",1978-07-01,55.6
"1487","GR",1978-07-01,45.9
"1488","HU",1978-07-01,55.6
"1489","ID",1978-07-01,22.8
"1490","IE",1978-07-01,69.4
"1491","IN",1978-07-01,20.8
"1492","IT",1978-07-01,61.1
"1493","JP",1978-07-01,137
"1494","KR",1978-07-01,56.2
"1495","NL",1978-07-01,106.8
"1496","NO",1978-07-01,133.5
"1497","NZ",1978-07-01,44.9
"1498","PT",1978-07-01,109.7
"1499","SE",1978-07-01,105.3
"1500","US",1978-07-01,98.3
"1501","AT",1978-10-01,72.5
"1502","AU",1978-10-01,72.2
"1503","BE",1978-10-01,93.2
"1504","CA",1978-10-01,113.2
"1505","CH",1978-10-01,146.5
"1506","DE",1978-10-01,91.8
"1507","DK",1978-10-01,121
"1508","ES",1978-10-01,75.4
"1509","FI",1978-10-01,88.9
"1510","FR",1978-10-01,107.4
"1511","GB",1978-10-01,55.5
"1512","GR",1978-10-01,46.5
"1513","HU",1978-10-01,56.8
"1514","ID",1978-10-01,25.3
"1515","IE",1978-10-01,74.4
"1516","IN",1978-10-01,22.6
"1517","IT",1978-10-01,62.5
"1518","JP",1978-10-01,138.9
"1519","KR",1978-10-01,56.7
"1520","NL",1978-10-01,110.9
"1521","NO",1978-10-01,133.6
"1522","NZ",1978-10-01,45.8
"1523","PT",1978-10-01,110.4
"1524","SE",1978-10-01,105.5
"1525","US",1978-10-01,98.3
"1526","AT",1979-01-01,72.3
"1527","AU",1979-01-01,71.6
"1528","BE",1979-01-01,93.4
"1529","CA",1979-01-01,114.8
"1530","CH",1979-01-01,144.5
"1531","DE",1979-01-01,91.4
"1532","DK",1979-01-01,120.5
"1533","ES",1979-01-01,75.1
"1534","FI",1979-01-01,86.9
"1535","FR",1979-01-01,105.9
"1536","GB",1979-01-01,56.2
"1537","GR",1979-01-01,45.8
"1538","HU",1979-01-01,57.1
"1539","ID",1979-01-01,24.5
"1540","IE",1979-01-01,74
"1541","IN",1979-01-01,22.6
"1542","IT",1979-01-01,60.6
"1543","JP",1979-01-01,137.5
"1544","KR",1979-01-01,57.2
"1545","NL",1979-01-01,113.6
"1546","NO",1979-01-01,133.5
"1547","NZ",1979-01-01,45.9
"1548","PT",1979-01-01,107.6
"1549","SE",1979-01-01,105.6
"1550","US",1979-01-01,97.6
"1551","AT",1979-04-01,74
"1552","AU",1979-04-01,73.4
"1553","BE",1979-04-01,96.3
"1554","CA",1979-04-01,116.2
"1555","CH",1979-04-01,146.6
"1556","DE",1979-04-01,92.3
"1557","DK",1979-04-01,120.5
"1558","ES",1979-04-01,74.7
"1559","FI",1979-04-01,85.8
"1560","FR",1979-04-01,106.3
"1561","GB",1979-04-01,56.7
"1562","GR",1979-04-01,45.6
"1563","HU",1979-04-01,57.7
"1564","ID",1979-04-01,23.4
"1565","IE",1979-04-01,75.5
"1566","IN",1979-04-01,23.2
"1567","IT",1979-04-01,58.7
"1568","JP",1979-04-01,136.9
"1569","KR",1979-04-01,57.8
"1570","NL",1979-04-01,115.9
"1571","NO",1979-04-01,132.6
"1572","NZ",1979-04-01,47.7
"1573","PT",1979-04-01,107.9
"1574","SE",1979-04-01,106.6
"1575","US",1979-04-01,99
"1576","AT",1979-07-01,74.8
"1577","AU",1979-07-01,73.8
"1578","BE",1979-07-01,98
"1579","CA",1979-07-01,117.2
"1580","CH",1979-07-01,146.2
"1581","DE",1979-07-01,92.1
"1582","DK",1979-07-01,120.7
"1583","ES",1979-07-01,74.5
"1584","FI",1979-07-01,85.8
"1585","FR",1979-07-01,105.4
"1586","GB",1979-07-01,56.2
"1587","GR",1979-07-01,44.7
"1588","HU",1979-07-01,58.2
"1589","ID",1979-07-01,22.6
"1590","IE",1979-07-01,73.2
"1591","IN",1979-07-01,23.6
"1592","IT",1979-07-01,57.7
"1593","JP",1979-07-01,138.6
"1594","KR",1979-07-01,60.9
"1595","NL",1979-07-01,117.3
"1596","NO",1979-07-01,130.6
"1597","NZ",1979-07-01,48.1
"1598","PT",1979-07-01,106.2
"1599","SE",1979-07-01,106
"1600","US",1979-07-01,99.9
"1601","AT",1979-10-01,77.3
"1602","AU",1979-10-01,73.8
"1603","BE",1979-10-01,99
"1604","CA",1979-10-01,117.5
"1605","CH",1979-10-01,149.7
"1606","DE",1979-10-01,93.6
"1607","DK",1979-10-01,120.3
"1608","ES",1979-10-01,75.1
"1609","FI",1979-10-01,87.4
"1610","FR",1979-10-01,106.9
"1611","GB",1979-10-01,55.6
"1612","GR",1979-10-01,44.5
"1613","HU",1979-10-01,58.8
"1614","ID",1979-10-01,20.6
"1615","IE",1979-10-01,75
"1616","IN",1979-10-01,24.4
"1617","IT",1979-10-01,59.4
"1618","JP",1979-10-01,141.5
"1619","KR",1979-10-01,62.9
"1620","NL",1979-10-01,120.9
"1621","NO",1979-10-01,129.8
"1622","NZ",1979-10-01,48.3
"1623","PT",1979-10-01,107.6
"1624","SE",1979-10-01,105.1
"1625","US",1979-10-01,100.5
"1626","AT",1980-01-01,77.3
"1627","AU",1980-01-01,74.5
