"ID","borrowers_country","date","HHCreditXDC"
"4419","ID","Indonesia",2015-10-01,1936037.61
"4420","IE","Ireland",2015-10-01,146.7
"4421","IL","Israel",2015-10-01,473.984
"4422","IN","India",2015-10-01,13293.02
"4423","IT","Italy",2015-10-01,692.114
"4424","JP","Japan",2015-10-01,301203.2
"4425","KR","Korea",2015-10-01,1378038.2
"4426","LU","Luxembourg",2015-10-01,32.355
"4427","MX","Mexico",2015-10-01,2825.422
"4428","NL","Netherlands",2015-10-01,770.852
"4429","NO","Norway",2015-10-01,2978.945
"4430","NZ","New Zealand",2015-10-01,225.639
"4431","PL","Poland",2015-10-01,648.518
"4432","PT","Portugal",2015-10-01,138.457
"4433","RU","Russia",2015-10-01,13229.086
"4434","SE","Sweden",2015-10-01,3512.539
"4435","TR","Turkey",2015-10-01,416.856816
"4436","US","United States",2015-10-01,14167.302
"4437","AT","Austria",2016-01-01,175.357
"4438","AU","Australia",2016-01-01,2010.061
"4439","BE","Belgium",2016-01-01,245.221
"4440","BR","Brazil",2016-01-01,1707.381
"4441","CA","Canada",2016-01-01,1958.619
"4442","CH","Switzerland",2016-01-01,828.194
"4443","CL","Chile",2016-01-01,66887.157
"4444","CN","China",2016-01-01,27969.1
"4445","CO","Colombia",2016-01-01,208040.412
"4446","CZ","Czech Republic",2016-01-01,1398.061
"4447","DE","Germany",2016-01-01,1628.435
"4448","DK","Denmark",2016-01-01,2468
"4449","ES","Spain",2016-01-01,725.927
"4450","FI","Finland",2016-01-01,134.69
"4451","FR","France",2016-01-01,1236.818
"4452","GB","United Kingdom",2016-01-01,1610.504
"4453","GR","Greece",2016-01-01,108.645
"4454","HU","Hungary",2016-01-01,7218.635
"4455","ID","Indonesia",2016-01-01,1979338.25
"4456","IE","Ireland",2016-01-01,145.364
"4457","IL","Israel",2016-01-01,479.814
"4458","IN","India",2016-01-01,13922.16
"4459","IT","Italy",2016-01-01,691.71
"4460","JP","Japan",2016-01-01,301669.5
"4461","KR","Korea",2016-01-01,1398477.8
"4462","LU","Luxembourg",2016-01-01,32.683
"4463","MX","Mexico",2016-01-01,2984.405
"4464","NL","Netherlands",2016-01-01,772.722
"4465","NO","Norway",2016-01-01,3010.392
"4466","NZ","New Zealand",2016-01-01,229.664
"4467","PL","Poland",2016-01-01,652.078
"4468","PT","Portugal",2016-01-01,137.536
"4469","RU","Russia",2016-01-01,12939.084
"4470","SE","Sweden",2016-01-01,3592.139
"4471","TR","Turkey",2016-01-01,421.412894
"4472","US","United States",2016-01-01,14162.028
"4473","AT","Austria",2016-04-01,176.776
"4474","AU","Australia",2016-04-01,2048.013
"4475","BE","Belgium",2016-04-01,248.183
"4476","BR","Brazil",2016-04-01,1726.411
"4477","CA","Canada",2016-04-01,1998.279
"4478","CH","Switzerland",2016-04-01,835.245
"4479","CL","Chile",2016-04-01,68508.828
"4480","CN","China",2016-04-01,29651.43
"4481","CO","Colombia",2016-04-01,215464.336
"4482","CZ","Czech Republic",2016-04-01,1426.942
"4483","DE","Germany",2016-04-01,1644.21
"4484","DK","Denmark",2016-04-01,2483
"4485","ES","Spain",2016-04-01,733.188
"4486","FI","Finland",2016-04-01,136.846
"4487","FR","France",2016-04-01,1247.624
"4488","GB","United Kingdom",2016-04-01,1630.19
"4489","GR","Greece",2016-04-01,107.882
"4490","HU","Hungary",2016-04-01,7171.336
"4491","ID","Indonesia",2016-04-01,2007321.22
"4492","IE","Ireland",2016-04-01,145.015
"4493","IL","Israel",2016-04-01,489.492
"4494","IN","India",2016-04-01,14373.69
"4495","IT","Italy",2016-04-01,693.402
"4496","JP","Japan",2016-04-01,301885.2
"4497","KR","Korea",2016-04-01,1434499.5
"4498","LU","Luxembourg",2016-04-01,33.585
"4499","MX","Mexico",2016-04-01,3059.839
"4500","NL","Netherlands",2016-04-01,776.037
"4501","NO","Norway",2016-04-01,3069.234
"4502","NZ","New Zealand",2016-04-01,235.397
"4503","PL","Poland",2016-04-01,668.566
"4504","PT","Portugal",2016-04-01,137.086
"4505","RU","Russia",2016-04-01,12976.238
"4506","SE","Sweden",2016-04-01,3670.485
"4507","TR","Turkey",2016-04-01,432.33844
"4508","US","United States",2016-04-01,14302.954
"4509","AT","Austria",2016-07-01,178.13
"4510","AU","Australia",2016-07-01,2070.327
"4511","BE","Belgium",2016-07-01,250.22
"4512","BR","Brazil",2016-07-01,1726.854
"4513","CA","Canada",2016-07-01,2026.908
"4514","CH","Switzerland",2016-07-01,840.058
"4515","CL","Chile",2016-07-01,69775.306
"4516","CN","China",2016-07-01,31398.41
"4517","CO","Colombia",2016-07-01,221620.247
"4518","CZ","Czech Republic",2016-07-01,1457.278
"4519","DE","Germany",2016-07-01,1660.608
"4520","DK","Denmark",2016-07-01,2505
"4521","ES","Spain",2016-07-01,721.434
"4522","FI","Finland",2016-07-01,138.454
"4523","FR","France",2016-07-01,1262.29
"4524","GB","United Kingdom",2016-07-01,1654.571
"4525","GR","Greece",2016-07-01,106.967
"4526","HU","Hungary",2016-07-01,7185.127
"4527","ID","Indonesia",2016-07-01,2030325.53
"4528","IE","Ireland",2016-07-01,144.134
"4529","IL","Israel",2016-07-01,500.617
"4530","IN","India",2016-07-01,15016.58
"4531","IT","Italy",2016-07-01,695.419
"4532","JP","Japan",2016-07-01,303910.6
"4533","KR","Korea",2016-07-01,1472621.7
"4534","LU","Luxembourg",2016-07-01,34.232
"4535","MX","Mexico",2016-07-01,3156.909
"4536","NL","Netherlands",2016-07-01,780.111
"4537","NO","Norway",2016-07-01,3122.171
"4538","NZ","New Zealand",2016-07-01,240.729
"4539","PL","Poland",2016-07-01,672.217
"4540","PT","Portugal",2016-07-01,136.474
"4541","RU","Russia",2016-07-01,13139.822
"4542","SE","Sweden",2016-07-01,3726.045
"4543","TR","Turkey",2016-07-01,439.614006
"4544","US","United States",2016-07-01,14492.735
"4545","AT","Austria",2016-10-01,179.643
"4546","AU","Australia",2016-10-01,2102.209
"4547","BE","Belgium",2016-10-01,252.558
"4548","BR","Brazil",2016-10-01,1761.184
"4549","CA","Canada",2016-10-01,2052.116
"4550","CH","Switzerland",2016-10-01,841.905
"4551","CL","Chile",2016-10-01,71713.793
"4552","CN","China",2016-10-01,32954.37
"4553","CO","Colombia",2016-10-01,226735.418
"4554","CZ","Czech Republic",2016-10-01,1487.226
"4555","DE","Germany",2016-10-01,1670.447
"4556","DK","Denmark",2016-10-01,2495
"4557","ES","Spain",2016-10-01,718.233
"4558","FI","Finland",2016-10-01,139.486
"4559","FR","France",2016-10-01,1274.599
"4560","GB","United Kingdom",2016-10-01,1665.698
"4561","GR","Greece",2016-10-01,105.889
"4562","HU","Hungary",2016-10-01,7215.506
"4563","ID","Indonesia",2016-10-01,2106160.09
"4564","IE","Ireland",2016-10-01,142.56
"4565","IL","Israel",2016-10-01,503.04
"4566","IN","India",2016-10-01,15091.92
"4567","IT","Italy",2016-10-01,697.744
"4568","JP","Japan",2016-10-01,306057
"4569","KR","Korea",2016-10-01,1520343
"4570","LU","Luxembourg",2016-10-01,34.438
"4571","MX","Mexico",2016-10-01,3208.761
"4572","NL","Netherlands",2016-10-01,779.315
"4573","NO","Norway",2016-10-01,3162.637
"4574","NZ","New Zealand",2016-10-01,245.928
"4575","PL","Poland",2016-10-01,681.661
"4576","PT","Portugal",2016-10-01,135.446
"4577","RU","Russia",2016-10-01,13200.484
"4578","SE","Sweden",2016-10-01,3783.531
"4579","TR","Turkey",2016-10-01,458.775243
"4580","US","United States",2016-10-01,14596.412
"4581","AT","Austria",2017-01-01,179.859
"4582","AU","Australia",2017-01-01,2125.569
"4583","BE","Belgium",2017-01-01,255.206
"4584","BR","Brazil",2017-01-01,1777.377
"4585","CA","Canada",2017-01-01,2067.216
"4586","CH","Switzerland",2017-01-01,847.257
"4587","CL","Chile",2017-01-01,73136.008
"4588","CN","China",2017-01-01,34785.12
"4589","CO","Colombia",2017-01-01,231189.027
"4590","CZ","Czech Republic",2017-01-01,1507.63
"4591","DE","Germany",2017-01-01,1678.507
"4592","DK","Denmark",2017-01-01,2500
"4593","ES","Spain",2017-01-01,714.466
"4594","FI","Finland",2017-01-01,139.763
"4595","FR","France",2017-01-01,1290.012
"4596","GB","United Kingdom",2017-01-01,1684.997
"4597","GR","Greece",2017-01-01,104.827
"4598","HU","Hungary",2017-01-01,7199.03
"4599","ID","Indonesia",2017-01-01,2147661
"4600","IE","Ireland",2017-01-01,141.47
"4601","IL","Israel",2017-01-01,509.919
"4602","IN","India",2017-01-01,16200.34
"4603","IT","Italy",2017-01-01,700.653
"4604","JP","Japan",2017-01-01,306888.5
"4605","KR","Korea",2017-01-01,1541882.3
"4606","LU","Luxembourg",2017-01-01,35.516
"4607","MX","Mexico",2017-01-01,3302.925
"4608","NL","Netherlands",2017-01-01,781.508
"4609","NO","Norway",2017-01-01,3207.01
"4610","NZ","New Zealand",2017-01-01,249.553
"4611","PL","Poland",2017-01-01,680.501
"4612","PT","Portugal",2017-01-01,135.24
"4613","RU","Russia",2017-01-01,13201.127
"4614","SE","Sweden",2017-01-01,3839.433
"4615","TR","Turkey",2017-01-01,471.691001
"4616","US","United States",2017-01-01,14647.765
"4617","AT","Austria",2017-04-01,180.805
"4618","AU","Australia",2017-04-01,2164.58
"4619","BE","Belgium",2017-04-01,259.206
"4620","BR","Brazil",2017-04-01,1778.225
"4621","CA","Canada",2017-04-01,2107.981
"4622","CH","Switzerland",2017-04-01,852.751
"4623","CL","Chile",2017-04-01,74893.12
"4624","CN","China",2017-04-01,36700.92
"4625","CO","Colombia",2017-04-01,238575.66
"4626","CZ","Czech Republic",2017-04-01,1540.209
"4627","DE","Germany",2017-04-01,1696.294
"4628","DK","Denmark",2017-04-01,2507
"4629","ES","Spain",2017-04-01,721.303
"4630","FI","Finland",2017-04-01,141.271
"4631","FR","France",2017-04-01,1307.87
"4632","GB","United Kingdom",2017-04-01,1692.883
"4633","GR","Greece",2017-04-01,103.845
"4634","HU","Hungary",2017-04-01,7238.723
"4635","ID","Indonesia",2017-04-01,2193866
"4636","IE","Ireland",2017-04-01,140.554
"4637","IL","Israel",2017-04-01,517.834
"4638","IN","India",2017-04-01,16401.24
"4639","IT","Italy",2017-04-01,701.603
"4640","JP","Japan",2017-04-01,308461.1
"4641","KR","Korea",2017-04-01,1573549.6
"4642","LU","Luxembourg",2017-04-01,36.351
"4643","MX","Mexico",2017-04-01,3367.607
"4644","NL","Netherlands",2017-04-01,785.075
"4645","NO","Norway",2017-04-01,3267.741
"4646","NZ","New Zealand",2017-04-01,253.391
"4647","PL","Poland",2017-04-01,690.115
"4648","PT","Portugal",2017-04-01,135.169
"4649","RU","Russia",2017-04-01,13474.246
"4650","SE","Sweden",2017-04-01,3916.089
"4651","TR","Turkey",2017-04-01,489.168101
"4652","US","United States",2017-04-01,14810.808
"4653","AT","Austria",2017-07-01,182.105
"4654","AU","Australia",2017-07-01,2185.938
"4655","BE","Belgium",2017-07-01,261.775
"4656","BR","Brazil",2017-07-01,1854.627
"4657","CA","Canada",2017-07-01,2137.091
"4658","CH","Switzerland",2017-07-01,859.459
"4659","CL","Chile",2017-07-01,76377.823
"4660","CN","China",2017-07-01,38620.479
"4661","CO","Colombia",2017-07-01,242772.292
"4662","CZ","Czech Republic",2017-07-01,1568.391
"4663","DE","Germany",2017-07-01,1714.88
"4664","DK","Denmark",2017-07-01,2529
"4665","ES","Spain",2017-07-01,711.221
"4666","FI","Finland",2017-07-01,143.062
"4667","FR","France",2017-07-01,1322.438
"4668","GB","United Kingdom",2017-07-01,1713.944
"4669","GR","Greece",2017-07-01,103.233
"4670","HU","Hungary",2017-07-01,7291.761
"4671","ID","Indonesia",2017-07-01,2235023
"4672","IE","Ireland",2017-07-01,140.64
"4673","IL","Israel",2017-07-01,523.096
"4674","IN","India",2017-07-01,17546.82
"4675","IT","Italy",2017-07-01,703.36
"4676","JP","Japan",2017-07-01,310428.6
"4677","KR","Korea",2017-07-01,1612299.2
"4678","LU","Luxembourg",2017-07-01,36.732
"4679","MX","Mexico",2017-07-01,3451.514
"4680","NL","Netherlands",2017-07-01,788.643
"4681","NO","Norway",2017-07-01,3318.373
"4682","NZ","New Zealand",2017-07-01,256.359
"4683","PL","Poland",2017-07-01,695.563
"4684","PT","Portugal",2017-07-01,135.299
"4685","RU","Russia",2017-07-01,13937.445
"4686","SE","Sweden",2017-07-01,3980.305
"4687","TR","Turkey",2017-07-01,513.044986
"4688","US","United States",2017-07-01,14945.048
"4689","AT","Austria",2017-10-01,182.853
"4690","AU","Australia",2017-10-01,2218.641
"4691","BE","Belgium",2017-10-01,264.964
"4692","BR","Brazil",2017-10-01,1868.4
"4693","CA","Canada",2017-10-01,2158.249
"4694","CH","Switzerland",2017-10-01,867.172
"4695","CL","Chile",2017-10-01,78631.953
"4696","CN","China",2017-10-01,39966.914
"4697","CO","Colombia",2017-10-01,248153.754
"4698","CZ","Czech Republic",2017-10-01,1597.397
"4699","DE","Germany",2017-10-01,1727.958
"4700","DK","Denmark",2017-10-01,2536
"4701","ES","Spain",2017-10-01,710.744
"4702","FI","Finland",2017-10-01,144.011
"4703","FR","France",2017-10-01,1342.821
"4704","GB","United Kingdom",2017-10-01,1723.78
"4705","GR","Greece",2017-10-01,102.327
"4706","HU","Hungary",2017-10-01,7215.272
"4707","ID","Indonesia",2017-10-01,2315175
"4708","IE","Ireland",2017-10-01,139.063
"4709","IL","Israel",2017-10-01,529.047
"4710","IN","India",2017-10-01,17951.56
"4711","IT","Italy",2017-10-01,708.055
"4712","JP","Japan",2017-10-01,314215.7
"4713","KR","Korea",2017-10-01,1640267.1
"4714","LU","Luxembourg",2017-10-01,37.116
"4715","MX","Mexico",2017-10-01,3512.596
"4716","NL","Netherlands",2017-10-01,790.313
"4717","NO","Norway",2017-10-01,3363.2
"4718","NZ","New Zealand",2017-10-01,260.367
"4719","PL","Poland",2017-10-01,694.557
"4720","PT","Portugal",2017-10-01,135.574
"4721","RU","Russia",2017-10-01,14534.346
"4722","SE","Sweden",2017-10-01,4039.624
"4723","TR","Turkey",2017-10-01,528.82005
"4724","US","United States",2017-10-01,15149.049
"4725","AT","Austria",2018-01-01,182.573
"4726","AU","Australia",2018-01-01,2245.882
"4727","BE","Belgium",2018-01-01,267.39
"4728","BR","Brazil",2018-01-01,1877.632
"4729","CA","Canada",2018-01-01,2165.539
"4730","CH","Switzerland",2018-01-01,875.807
"4731","CL","Chile",2018-01-01,80140.499
"4732","CN","China",2018-01-01,41709.1
"4733","CO","Colombia",2018-01-01,252829.459
"4734","CZ","Czech Republic",2018-01-01,1617.742
"4735","DE","Germany",2018-01-01,1738.746
"4736","DK","Denmark",2018-01-01,2543
"4737","ES","Spain",2018-01-01,709.115
"4738","FI","Finland",2018-01-01,147.055
"4739","FR","France",2018-01-01,1354.459
"4740","GB","United Kingdom",2018-01-01,1736.27
"4741","GR","Greece",2018-01-01,103.348
"4742","HU","Hungary",2018-01-01,7252.222
"4743","ID","Indonesia",2018-01-01,2358160
"4744","IE","Ireland",2018-01-01,138.939
"4745","IL","Israel",2018-01-01,535.146
"4746","IN","India",2018-01-01,19084.69
"4747","IT","Italy",2018-01-01,707.712
"4748","JP","Japan",2018-01-01,317745
"4749","KR","Korea",2018-01-01,1661974.9
"4750","LU","Luxembourg",2018-01-01,37.254
"4751","MX","Mexico",2018-01-01,3616.835
"4752","NL","Netherlands",2018-01-01,791.654
"4753","NO","Norway",2018-01-01,3398.484
"4754","NZ","New Zealand",2018-01-01,263.863
"4755","PL","Poland",2018-01-01,707.03
"4756","PT","Portugal",2018-01-01,135.389
"4757","RU","Russia",2018-01-01,14859.74
"4758","SE","Sweden",2018-01-01,4089.396
"4759","TR","Turkey",2018-01-01,540.404701
"4760","US","United States",2018-01-01,15181.661
"4761","AT","Austria",2018-04-01,183.905
"4762","AU","Australia",2018-04-01,2274.733
"4763","BE","Belgium",2018-04-01,270.162
"4764","BR","Brazil",2018-04-01,1860.911
"4765","CA","Canada",2018-04-01,2196.183
"4766","CH","Switzerland",2018-04-01,884.234
"4767","CL","Chile",2018-04-01,82216.06
"4768","CN","China",2018-04-01,43568
"4769","CO","Colombia",2018-04-01,259087.631
"4770","CZ","Czech Republic",2018-04-01,1652.605
"4771","DE","Germany",2018-04-01,1753.935
"4772","DK","Denmark",2018-04-01,2555
"4773","ES","Spain",2018-04-01,718.431
"4774","FI","Finland",2018-04-01,149.139
"4775","FR","France",2018-04-01,1373.404
"4776","GB","United Kingdom",2018-04-01,1758.791
"4777","GR","Greece",2018-04-01,102.691
"4778","HU","Hungary",2018-04-01,7393.165
"4779","ID","Indonesia",2018-04-01,2395937
"4780","IE","Ireland",2018-04-01,138.052
"4781","IL","Israel",2018-04-01,543.041
"4782","IN","India",2018-04-01,19335.98
"4783","IT","Italy",2018-04-01,716.3
"4784","JP","Japan",2018-04-01,318439.4
"4785","KR","Korea",2018-04-01,1689359.9
"4786","LU","Luxembourg",2018-04-01,37.78
"4787","MX","Mexico",2018-04-01,3653.86
"4788","NL","Netherlands",2018-04-01,795.396
"4789","NO","Norway",2018-04-01,3459.564
"4790","NZ","New Zealand",2018-04-01,267.969
"4791","PL","Poland",2018-04-01,725.42
"4792","PT","Portugal",2018-04-01,135.736
"4793","RU","Russia",2018-04-01,15802.851
"4794","SE","Sweden",2018-04-01,4148.52
"4795","TR","Turkey",2018-04-01,556.083483
"4796","US","United States",2018-04-01,15315.845
"4797","AT","Austria",2018-07-01,187.177
"4798","AU","Australia",2018-07-01,2292.217
"4799","BE","Belgium",2018-07-01,272.263
"4800","BR","Brazil",2018-07-01,1916.356
"4801","CA","Canada",2018-07-01,2224.603
"4802","CH","Switzerland",2018-07-01,888.073
"4803","CL","Chile",2018-07-01,84076.115
"4804","CN","China",2018-07-01,45632.3
"4805","CO","Colombia",2018-07-01,263453.351
"4806","CZ","Czech Republic",2018-07-01,1682.241
"4807","DE","Germany",2018-07-01,1776.866
"4808","DK","Denmark",2018-07-01,2562
"4809","ES","Spain",2018-07-01,711.306
"4810","FI","Finland",2018-07-01,151.299
"4811","FR","France",2018-07-01,1390.809
"4812","GB","United Kingdom",2018-07-01,1779.008
"4813","GR","Greece",2018-07-01,103.79
"4814","HU","Hungary",2018-07-01,7519.58
"4815","ID","Indonesia",2018-07-01,2469164
"4816","IE","Ireland",2018-07-01,137.533
"4817","IL","Israel",2018-07-01,549.141
"4818","IN","India",2018-07-01,20199.63
"4819","IT","Italy",2018-07-01,717.989
"4820","JP","Japan",2018-07-01,318236.4
"4821","KR","Korea",2018-07-01,1713893.2
"4822","LU","Luxembourg",2018-07-01,38.605
"4823","MX","Mexico",2018-07-01,3730.091
"4824","NL","Netherlands",2018-07-01,798.506
"4825","NO","Norway",2018-07-01,3512.733
"4826","NZ","New Zealand",2018-07-01,271.489
"4827","PL","Poland",2018-07-01,732.539
"4828","PT","Portugal",2018-07-01,135.743
"4829","RU","Russia",2018-07-01,16851.579
"4830","SE","Sweden",2018-07-01,4196.47
"4831","TR","Turkey",2018-07-01,559.693432
"4832","US","United States",2018-07-01,15494.616
"4833","AT","Austria",2018-10-01,188.367
"4834","AU","Australia",2018-10-01,2317.289
"4835","BE","Belgium",2018-10-01,276.43
"4836","BR","Brazil",2018-10-01,2011.703
"4837","CA","Canada",2018-10-01,2241.518
"4838","CH","Switzerland",2018-10-01,891.203
"4839","CL","Chile",2018-10-01,86823.833
"4840","CN","China",2018-10-01,47276.2
"4841","CO","Colombia",2018-10-01,273169.654
"4842","CZ","Czech Republic",2018-10-01,1712.55
"4843","DE","Germany",2018-10-01,1791.953
"4844","DK","Denmark",2018-10-01,2564
"4845","ES","Spain",2018-10-01,709.408
"4846","FI","Finland",2018-10-01,152.278
"4847","FR","France",2018-10-01,1411.791
"4848","GB","United Kingdom",2018-10-01,1793.047
"4849","GR","Greece",2018-10-01,104.403
"4850","HU","Hungary",2018-10-01,7569.657
"4851","ID","Indonesia",2018-10-01,2521354
"4852","IE","Ireland",2018-10-01,137.459
"4853","IL","Israel",2018-10-01,556.814
"4854","IN","India",2018-10-01,20996.99
"4855","IT","Italy",2018-10-01,721.018
"4856","JP","Japan",2018-10-01,320499.6
"4857","KR","Korea",2018-10-01,1740716.6
"4858","LU","Luxembourg",2018-10-01,39.537
"4859","MX","Mexico",2018-10-01,3773.805
"4860","NL","Netherlands",2018-10-01,800.477
"4861","NO","Norway",2018-10-01,3550.429
"4862","NZ","New Zealand",2018-10-01,275.665
"4863","PL","Poland",2018-10-01,743.36
"4864","PT","Portugal",2018-10-01,135.696
"4865","RU","Russia",2018-10-01,17670.769
"4866","SE","Sweden",2018-10-01,4249.208
"4867","TR","Turkey",2018-10-01,548.104758
"4868","US","United States",2018-10-01,15618.772
"4869","AT","Austria",2019-01-01,189.111
"4870","AU","Australia",2019-01-01,2332.826
"4871","BE","Belgium",2019-01-01,279.103
"4872","BR","Brazil",2019-01-01,2014.634
"4873","CA","Canada",2019-01-01,2245.962
"4874","CH","Switzerland",2019-01-01,900.204
"4875","CL","Chile",2019-01-01,88117.823
"4876","CN","China",2019-01-01,49070.9
"4877","CO","Colombia",2019-01-01,275681.336
"4878","CZ","Czech Republic",2019-01-01,1729.939
"4879","DE","Germany",2019-01-01,1807.739
"4880","DK","Denmark",2019-01-01,2588
"4881","ES","Spain",2019-01-01,708.462
"4882","FI","Finland",2019-01-01,153.572
"4883","FR","France",2019-01-01,1425.645
"4884","GB","United Kingdom",2019-01-01,1803.089
"4885","GR","Greece",2019-01-01,103.9
